installment_value,high_installment_flag,used_voucher,delivered_in_days,delivery_speed_flag,delivery_distance_in_km,is_repeat_buyer 
673.68,0,0,10.0,1,1119.5,0
673.68,0,0,10.0,1,1119.5,0
673.68,0,0,10.0,1,1119.5,0
673.68,0,0,10.0,1,1119.5,0
102.02,1,0,19.0,3,869.76,0
96.44,0,0,19.0,3,,0
22.23,1,0,4.0,1,80.88,0
2.96,1,1,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
10.35,1,0,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
2.92,1,1,6.0,1,122.96,0
2.96,1,1,6.0,1,122.96,0
29.36,1,0,12.0,2,2056.1,0
78.73,0,0,9.0,1,,0
36.17,1,0,5.0,1,32.99,0
51.86,1,0,35.0,3,2167.08,0
184.96,0,0,35.0,3,925.08,0
149.19,0,1,13.0,2,,0
32.13,1,0,13.0,2,736.07,0
2.18,1,1,30.0,3,,0
66.77,0,1,30.0,3,,0
10.99,1,0,6.0,1,,0
546.65,0,0,23.0,3,450.64,0
29.5,1,0,17.0,3,1388.87,0
33.34,1,0,5.0,1,,0
23.9,1,0,5.0,1,362.53,0
11.7,1,0,4.0,1,,0
10.53,1,0,6.0,1,432.72,1
10.53,1,0,6.0,1,432.72,1
10.58,1,0,6.0,1,,1
27.85,1,0,6.0,1,235.97,0
107.05,0,0,7.0,1,144.43,0
107.05,0,0,7.0,1,144.43,0
107.05,0,0,7.0,1,144.43,0
107.05,0,0,7.0,1,144.43,0
107.05,0,0,7.0,1,144.43,0
43.1,1,0,8.0,1,,0
11.8,1,1,6.0,1,77.35,1
50.0,1,1,6.0,1,77.35,1
342.22,0,0,12.0,2,,0
50.43,1,0,2.0,1,,0
50.43,1,0,2.0,1,,0
202.28,0,0,8.0,1,162.63,1
202.28,0,0,8.0,1,162.63,1
48.36,1,0,8.0,1,613.52,0
142.2,0,0,22.0,3,138.53,0
126.99,0,0,5.0,1,,0
12.6,1,0,14.0,3,10.17,0
209.52,0,0,9.0,1,,0
68.7,0,0,11.0,1,750.79,0
67.3,0,0,13.0,2,,0
39.91,1,0,23.0,3,1015.59,0
107.28,0,0,20.0,3,1829.78,0
28.68,1,0,10.0,1,319.05,0
43.08,1,0,34.0,3,855.2,0
88.72,0,0,16.0,3,1852.34,0
24.38,1,0,10.0,1,,0
349.49,0,0,13.0,2,1054.89,1
103.65,0,0,6.0,1,,0
118.17,0,0,25.0,3,1199.22,0
91.29,0,0,15.0,3,334.37,0
96.27,0,0,39.0,3,,0
135.46,0,0,9.0,1,201.21,0
135.46,0,0,9.0,1,201.21,0
235.55,0,0,13.0,2,,0
95.67,0,0,22.0,3,2214.38,0
12.03,1,0,16.0,3,1139.94,0
77.57,0,0,12.0,2,679.47,0
44.08,1,0,10.0,1,186.04,0
81.81,1,0,23.0,3,2319.96,0
126.9,1,0,10.0,1,,0
41.02,1,0,49.0,3,2449.96,0
671.7,0,0,13.0,2,1005.78,0
153.1,0,0,18.0,3,2362.9,0
10.17,1,0,13.0,2,635.95,0
14.53,1,0,5.0,1,280.56,0
26.04,1,0,5.0,1,7.34,0
66.67,0,0,12.0,2,683.42,0
34.45,1,0,6.0,1,,0
85.6,0,0,15.0,3,530.52,0
11.45,1,0,27.0,3,,0
21.28,1,1,22.0,3,676.31,0
18.94,1,0,22.0,3,676.31,0
23.57,1,0,19.0,3,,0
38.07,1,0,5.0,1,743.14,0
12.27,1,0,9.0,1,,1
62.34,1,1,4.0,1,,0
19.66,1,1,4.0,1,,0
31.31,1,0,4.0,1,,0
57.35,1,0,7.0,1,246.49,0
34.95,1,0,3.0,1,,0
20.64,1,0,5.0,1,821.26,0
172.96,0,0,4.0,1,135.17,0
45.7,1,0,18.0,3,1396.75,0
26.04,1,0,8.0,1,,0
17.96,1,0,29.0,3,895.44,0
74.35,1,0,17.0,3,,1
191.49,0,0,37.0,3,1100.33,0
23.99,1,0,8.0,1,,0
24.68,1,0,7.0,1,39.55,0
10.06,1,0,18.0,3,,0
46.8,1,0,12.0,2,501.02,1
392.45,0,0,25.0,3,1152.06,0
64.22,1,0,12.0,2,,0
33.0,1,0,16.0,3,337.2,0
52.96,1,0,6.0,1,347.46,0
128.15,0,0,14.0,3,1146.22,0
19.49,1,0,6.0,1,660.59,0
42.79,1,0,19.0,3,,0
20.51,1,0,8.0,1,,0
175.3,0,0,12.0,2,2142.62,0
238.69,0,0,15.0,3,540.61,0
44.95,1,0,18.0,3,1433.98,0
10.3,1,0,8.0,1,,0
26.68,1,0,8.0,1,,0
337.24,0,0,5.0,1,535.86,0
337.24,0,0,5.0,1,535.86,0
22.75,1,0,12.0,2,694.67,0
43.16,1,0,14.0,3,137.4,0
20.5,1,0,7.0,1,,0
28.43,1,0,10.0,1,269.53,0
87.61,0,0,2.0,1,91.3,0
118.73,0,0,23.0,3,1288.62,0
86.15,0,0,19.0,3,891.79,0
102.39,0,0,6.0,1,257.93,0
102.39,0,0,6.0,1,257.93,0
102.39,0,0,6.0,1,257.93,0
252.38,0,0,9.0,1,412.49,0
252.38,0,0,9.0,1,412.49,0
63.62,1,0,12.0,2,,0
63.62,1,0,12.0,2,,0
63.62,1,0,12.0,2,,0
85.56,0,0,10.0,1,1192.22,0
14.62,1,0,8.0,1,350.27,0
125.44,0,0,11.0,1,,0
45.79,1,0,5.0,1,300.55,0
10.86,1,0,12.0,2,,0
69.61,0,0,7.0,1,493.48,0
48.6,1,0,13.0,2,437.3,0
49.14,1,0,4.0,1,78.91,0
33.22,1,0,4.0,1,,0
62.31,1,0,15.0,3,494.43,0
21.05,1,0,11.0,1,588.36,0
38.11,1,0,17.0,3,569.73,0
44.75,1,0,44.0,3,,0
8.06,1,1,4.0,1,79.87,0
8.89,1,1,4.0,1,79.87,0
8.89,1,1,4.0,1,79.87,0
42.33,1,0,21.0,3,,0
21.29,1,0,11.0,1,673.1,0
211.38,1,0,14.0,3,330.45,0
277.75,0,0,3.0,1,,1
12.99,1,0,27.0,3,,0
31.55,1,0,11.0,1,,0
55.4,1,0,12.0,2,324.55,0
142.31,0,0,11.0,1,562.62,0
70.15,0,0,27.0,3,,0
15.8,1,0,10.0,1,1160.71,0
21.37,1,0,8.0,1,,0
12.24,1,0,5.0,1,,0
38.6,1,0,8.0,1,696.78,0
33.14,1,0,22.0,3,,0
26.77,1,0,4.0,1,,0
102.87,0,0,11.0,1,315.45,0
128.88,0,0,13.0,2,611.67,0
89.6,0,0,5.0,1,107.87,0
16.43,1,0,28.0,3,,0
67.58,0,0,12.0,2,2366.22,0
91.37,1,0,9.0,1,711.09,0
33.22,1,0,11.0,1,1096.53,0
27.29,1,0,5.0,1,,0
24.42,1,0,19.0,3,,0
54.8,1,0,8.0,1,184.07,0
73.06,0,0,17.0,3,820.24,0
40.49,1,0,10.0,1,1047.4,0
13.27,1,0,10.0,1,67.11,0
65.5,1,0,15.0,3,,0
113.61,0,0,5.0,1,271.81,0
53.72,1,0,12.0,2,,0
27.6,1,0,2.0,1,,0
18.99,1,0,11.0,1,929.08,0
93.63,0,0,9.0,1,703.1,0
47.84,1,0,11.0,1,17.8,0
63.44,1,0,2.0,1,,0
10.18,1,0,10.0,1,411.53,0
90.99,0,0,5.0,1,172.53,0
13.35,1,0,24.0,3,519.57,0
97.5,0,0,13.0,2,388.02,0
129.39,0,0,3.0,1,34.8,0
129.39,0,0,3.0,1,34.8,0
129.39,0,0,3.0,1,34.8,0
79.7,0,0,11.0,1,78.55,0
201.08,0,0,5.0,1,63.49,0
19.86,1,0,12.0,2,,0
19.39,1,0,7.0,1,840.66,0
66.02,1,0,4.0,1,,0
20.07,1,0,18.0,3,,0
68.98,1,0,13.0,2,1059.35,0
51.05,1,0,21.0,3,,0
117.75,0,0,13.0,2,373.29,0
92.19,0,0,56.0,3,533.94,0
25.74,1,0,5.0,1,,0
25.74,1,0,5.0,1,,0
26.6,1,0,18.0,3,,0
54.98,1,0,11.0,1,856.68,0
194.49,1,0,12.0,2,1630.52,0
10.87,1,0,12.0,2,1139.84,0
125.23,0,0,24.0,3,1906.62,0
39.84,1,0,9.0,1,299.13,0
60.72,1,0,10.0,1,689.55,1
60.72,1,0,10.0,1,944.81,1
129.34,1,0,16.0,3,2057.25,0
129.34,1,0,16.0,3,2057.25,0
129.34,1,0,16.0,3,2057.25,0
129.34,1,0,16.0,3,2057.25,0
26.77,1,0,5.0,1,137.69,0
137.99,0,0,22.0,3,769.15,0
66.71,0,0,6.0,1,,1
125.56,0,0,6.0,1,,0
125.56,0,0,6.0,1,,0
37.8,1,0,15.0,3,,0
23.72,1,0,14.0,3,984.77,0
20.14,1,0,28.0,3,,0
107.87,1,0,19.0,3,964.72,0
105.9,1,0,14.0,3,1461.34,0
31.22,1,0,8.0,1,,0
31.86,1,0,20.0,3,121.94,0
38.79,1,0,10.0,1,707.85,0
18.92,1,0,43.0,3,464.3,0
24.16,1,0,5.0,1,,0
73.82,1,0,27.0,3,219.51,0
10.96,1,0,21.0,3,555.66,0
68.89,0,0,4.0,1,,0
146.12,0,0,14.0,3,,0
113.62,0,0,34.0,3,81.61,0
273.47,1,0,17.0,3,724.19,0
98.71,0,0,5.0,1,349.75,0
40.93,1,0,25.0,3,958.47,0
138.24,0,0,24.0,3,1794.99,0
39.77,1,0,6.0,1,1046.84,1
56.45,1,0,14.0,3,171.08,0
54.03,1,0,2.0,1,21.97,0
115.15,0,0,12.0,2,295.03,0
38.33,1,0,4.0,1,80.16,0
38.33,1,0,4.0,1,80.16,0
11.45,1,0,6.0,1,,0
11.24,1,0,7.0,1,,1
51.33,1,0,8.0,1,110.34,0
12.55,1,1,1.0,1,,0
5.23,1,1,1.0,1,,0
65.03,1,0,13.0,2,,0
355.29,0,0,17.0,3,,0
355.29,0,0,17.0,3,,0
355.29,0,0,17.0,3,,0
355.29,0,0,17.0,3,,0
62.99,1,0,13.0,2,,0
14.18,1,0,4.0,1,,0
116.36,0,0,15.0,3,702.22,0
76.33,0,0,15.0,3,,0
76.33,0,0,15.0,3,,0
52.31,1,0,21.0,3,1356.79,0
36.75,1,0,7.0,1,160.74,0
55.27,1,0,2.0,1,,0
27.69,1,0,12.0,2,,0
87.27,1,0,13.0,2,408.07,0
87.27,1,0,13.0,2,408.07,0
103.55,0,0,14.0,3,341.14,0
46.01,1,0,27.0,3,1122.07,1
336.56,0,0,19.0,3,2021.15,0
94.99,0,0,12.0,2,,0
77.57,0,0,14.0,3,392.11,0
86.75,0,0,15.0,3,,0
89.11,0,0,7.0,1,309.87,0
39.33,1,0,8.0,1,789.51,0
39.33,1,0,8.0,1,789.51,0
80.84,1,0,9.0,1,2253.87,0
729.3,0,0,11.0,1,1215.58,0
729.3,0,0,11.0,1,1215.58,0
22.78,1,0,28.0,3,1531.41,0
26.68,1,0,3.0,1,,0
39.95,1,0,10.0,1,,0
11.36,1,0,6.0,1,340.64,0
12.76,1,1,6.0,1,340.64,0
87.53,0,0,9.0,1,923.43,0
69.84,1,0,5.0,1,553.28,0
101.12,0,0,7.0,1,309.85,0
75.05,0,0,13.0,2,618.35,0
28.69,1,0,12.0,2,894.92,0
249.18,0,0,6.0,1,369.82,0
77.57,0,0,11.0,1,515.12,0
21.43,1,0,5.0,1,,1
104.86,0,1,15.0,3,,1
93.84,0,0,15.0,3,,1
104.86,0,1,15.0,3,,1
93.84,0,0,15.0,3,,1
68.47,0,0,16.0,3,335.89,0
81.9,0,0,44.0,3,,0
269.63,0,0,32.0,3,590.2,0
32.22,1,0,12.0,2,574.86,0
24.11,1,0,3.0,1,153.37,1
24.11,1,0,3.0,1,497.73,1
24.11,1,0,3.0,1,153.37,1
24.11,1,0,3.0,1,497.73,1
24.11,1,0,3.0,1,153.37,1
24.11,1,0,3.0,1,153.37,1
25.46,1,0,12.0,2,550.83,0
25.46,1,0,12.0,2,,0
28.94,1,0,11.0,1,,0
139.15,0,0,15.0,3,,0
64.27,1,0,8.0,1,816.12,0
1076.76,0,0,16.0,3,371.92,0
1076.76,0,0,16.0,3,371.92,0
1076.76,0,0,16.0,3,371.92,0
1076.76,0,0,16.0,3,371.92,0
71.71,0,0,7.0,1,0.0,0
600.09,0,0,14.0,3,277.31,0
79.14,0,0,5.0,1,,0
65.71,1,0,8.0,1,,0
16.85,1,0,7.0,1,381.07,0
77.66,0,0,12.0,2,,0
10.49,1,0,30.0,3,520.9,1
215.65,0,0,19.0,3,556.93,1
21.13,1,0,4.0,1,,0
36.23,1,0,16.0,3,704.86,0
38.89,1,0,10.0,1,,0
56.8,1,1,10.0,1,,0
95.99,0,0,13.0,2,1071.28,0
47.05,1,1,12.0,2,711.42,0
50.0,1,1,12.0,2,711.42,0
62.86,1,0,2.0,1,38.11,0
25.85,1,0,6.0,1,307.44,0
97.65,0,0,7.0,1,402.19,0
73.52,0,0,44.0,3,1481.89,0
162.97,0,0,24.0,3,2371.78,0
34.64,1,0,41.0,3,2646.49,0
10.2,1,0,17.0,3,,0
10.2,1,0,17.0,3,,0
190.71,0,0,15.0,3,447.66,0
368.6,0,0,9.0,1,540.74,0
34.09,1,1,12.0,2,,0
54.14,1,0,68.0,3,741.26,0
54.14,1,0,68.0,3,741.26,0
18.79,1,0,29.0,3,908.06,0
51.86,1,0,11.0,1,415.98,0
23.54,1,0,8.0,1,,0
272.58,0,0,8.0,1,176.35,0
93.56,0,0,6.0,1,152.56,0
12.25,1,0,13.0,2,479.92,0
48.4,1,0,22.0,3,385.85,0
131.25,0,0,26.0,3,568.94,1
131.25,0,0,26.0,3,568.94,1
10.53,1,0,5.0,1,,0
30.48,1,0,17.0,3,65.52,1
30.48,1,0,17.0,3,90.31,1
122.9,0,0,10.0,1,3175.41,0
31.58,1,0,9.0,1,2359.13,0
10.32,1,0,8.0,1,,0
28.39,1,0,25.0,3,1475.26,0
35.0,1,0,11.0,1,,0
11.07,1,0,11.0,1,,0
65.09,1,0,12.0,2,,0
87.23,0,0,3.0,1,,0
51.09,1,0,6.0,1,,0
51.09,1,0,6.0,1,,0
51.09,1,0,6.0,1,,0
59.14,1,0,3.0,1,149.12,0
59.14,1,0,3.0,1,149.12,0
43.0,1,0,15.0,3,379.92,0
90.66,0,0,9.0,1,,0
77.29,0,0,7.0,1,,0
95.04,0,1,15.0,3,475.21,0
3.47,1,0,15.0,3,475.21,0
72.95,0,0,17.0,3,546.52,0
28.09,1,0,5.0,1,,0
28.09,1,0,5.0,1,,0
697.23,0,0,29.0,3,,0
697.23,0,0,29.0,3,,0
697.23,0,0,29.0,3,,0
697.23,0,0,29.0,3,,0
697.23,0,0,29.0,3,,0
697.23,0,0,29.0,3,,0
62.69,1,0,11.0,1,,1
101.81,0,0,17.0,3,2179.86,0
166.35,0,0,6.0,1,,0
76.99,1,0,22.0,3,,0
72.38,0,0,1.0,1,,0
46.25,1,0,13.0,2,,0
31.79,1,0,8.0,1,482.54,0
11.19,1,0,15.0,3,8.43,0
50.01,1,0,5.0,1,398.05,0
83.8,0,0,4.0,1,50.87,0
46.53,1,0,25.0,3,,0
34.97,1,0,22.0,3,101.94,0
37.77,1,0,7.0,1,,0
64.28,1,0,2.0,1,91.11,0
45.38,1,0,22.0,3,,0
45.38,1,0,22.0,3,,0
67.73,1,0,4.0,1,567.62,0
28.57,1,0,13.0,2,369.05,0
394.67,0,0,61.0,3,255.0,0
55.57,1,0,10.0,1,341.28,0
10.35,1,0,3.0,1,464.41,0
34.35,1,0,6.0,1,,0
55.0,1,0,25.0,3,1349.06,0
55.0,1,0,25.0,3,1349.06,0
27.37,1,0,7.0,1,61.14,0
31.46,1,0,2.0,1,,0
124.17,0,0,12.0,2,158.27,0
124.17,0,0,12.0,2,456.68,0
105.28,0,0,18.0,3,582.61,0
19.63,1,0,5.0,1,481.05,0
19.63,1,0,5.0,1,481.05,0
153.69,0,0,24.0,3,1348.47,0
58.7,1,0,13.0,2,340.16,0
54.03,1,0,19.0,3,,0
54.03,1,0,19.0,3,,0
54.03,1,0,19.0,3,,0
100.82,0,0,30.0,3,895.86,0
137.59,0,0,10.0,1,1335.43,0
137.59,0,0,10.0,1,610.59,0
25.14,1,0,10.0,1,1280.26,0
1351.44,0,0,23.0,3,,0
1351.44,0,0,23.0,3,,0
1351.44,0,0,23.0,3,,0
1351.44,0,0,23.0,3,,0
1351.44,0,0,23.0,3,,0
1351.44,0,0,23.0,3,,0
29.87,1,0,9.0,1,684.58,0
50.0,1,1,9.0,1,684.58,0
129.09,0,0,15.0,3,1186.66,0
180.67,0,0,22.0,3,,0
50.75,1,0,11.0,1,1862.29,0
23.71,1,0,25.0,3,,0
114.28,0,0,12.0,2,129.24,0
12.02,1,0,12.0,2,,0
94.96,0,0,4.0,1,,0
16.07,1,0,9.0,1,415.41,0
46.75,1,0,5.0,1,,0
100.0,1,0,9.0,1,,0
60.96,1,0,9.0,1,,0
11.0,1,0,18.0,3,925.29,0
76.02,0,0,11.0,1,,0
115.15,1,0,28.0,3,1189.48,0
33.58,1,0,5.0,1,,0
10.65,1,0,12.0,2,476.45,0
52.9,1,0,17.0,3,,0
43.22,1,0,8.0,1,,0
103.83,0,0,25.0,3,2094.13,0
11.78,1,0,11.0,1,591.85,0
12.24,1,0,15.0,3,704.0,0
100.34,0,0,9.0,1,,0
65.0,1,0,9.0,1,,0
24.32,1,0,9.0,1,689.34,0
24.32,1,0,9.0,1,689.34,0
24.32,1,0,9.0,1,689.34,0
24.32,1,0,9.0,1,689.34,0
70.27,0,0,9.0,1,2507.79,0
36.13,1,0,11.0,1,566.3,0
62.59,1,0,21.0,3,543.85,0
62.59,1,0,21.0,3,543.85,0
58.13,1,0,9.0,1,732.72,0
91.79,0,0,10.0,1,99.41,0
10.62,1,0,9.0,1,486.66,0
59.31,1,0,37.0,3,1469.36,0
59.31,1,0,37.0,3,1469.36,0
59.31,1,0,37.0,3,1469.36,0
161.55,0,0,24.0,3,1669.98,0
21.06,1,0,40.0,3,2127.39,0
37.42,1,0,8.0,1,,0
25.89,1,0,24.0,3,224.62,0
125.22,0,0,15.0,3,2007.45,0
255.42,0,0,9.0,1,464.87,0
33.88,1,0,2.0,1,,0
79.78,1,0,8.0,1,362.54,0
19.14,1,0,9.0,1,,0
18.68,1,0,8.0,1,,0
11.45,1,0,31.0,3,556.24,0
57.05,1,0,12.0,2,1324.64,0
187.53,0,0,17.0,3,1085.63,0
30.84,1,0,8.0,1,314.16,0
45.22,1,0,6.0,1,,0
30.18,1,0,4.0,1,,0
30.18,1,0,4.0,1,,0
75.05,0,0,40.0,3,,0
94.58,0,0,8.0,1,,0
94.58,0,0,8.0,1,,0
39.08,1,0,2.0,1,,0
41.98,1,1,24.0,3,,0
6.25,1,0,24.0,3,,0
61.71,1,0,40.0,3,,0
51.99,1,0,11.0,1,868.99,0
49.69,1,0,21.0,3,1643.68,0
172.38,1,0,9.0,1,,0
56.78,1,0,5.0,1,,0
44.86,1,0,8.0,1,,0
11.1,1,0,12.0,2,382.76,0
54.36,1,0,13.0,2,180.23,0
66.28,1,0,8.0,1,26.54,0
12.42,1,0,9.0,1,,0
57.4,1,0,6.0,1,179.94,0
57.4,1,0,6.0,1,179.94,0
35.1,1,0,48.0,3,2103.33,0
53.49,1,0,11.0,1,420.88,0
70.72,1,0,12.0,2,1942.47,0
70.72,1,0,12.0,2,1942.47,0
70.72,1,0,12.0,2,1910.52,0
131.81,0,0,5.0,1,410.15,0
55.36,1,0,13.0,2,,0
55.36,1,0,13.0,2,,0
21.91,1,0,10.0,1,516.93,0
75.28,1,0,37.0,3,,1
48.69,1,0,23.0,3,1201.84,0
10.27,1,0,12.0,2,900.43,0
67.89,0,0,24.0,3,2030.68,0
71.06,0,0,32.0,3,1200.23,0
27.33,1,0,6.0,1,,0
69.73,0,0,8.0,1,163.88,0
10.24,1,0,11.0,1,2325.11,0
24.07,1,0,11.0,1,395.87,0
220.79,0,0,44.0,3,359.69,0
149.04,0,0,15.0,3,733.13,0
107.95,0,0,7.0,1,498.73,1
60.56,1,0,11.0,1,725.02,0
14.0,1,0,9.0,1,341.38,1
20.06,1,0,5.0,1,341.4,0
20.06,1,0,5.0,1,341.4,0
20.06,1,0,5.0,1,341.4,0
20.06,1,0,5.0,1,341.4,0
20.06,1,0,5.0,1,341.4,0
776.5,0,0,12.0,2,431.45,0
776.5,0,0,12.0,2,431.45,0
16.15,1,0,9.0,1,2466.86,0
16.15,1,0,9.0,1,2466.86,0
42.68,1,0,9.0,1,359.8,1
11.12,1,0,58.0,3,1036.67,1
88.19,0,0,9.0,1,335.27,0
36.07,1,0,9.0,1,,0
33.11,1,0,13.0,2,1003.5,0
35.75,1,0,11.0,1,,0
20.47,1,0,5.0,1,,0
82.73,0,0,9.0,1,279.88,1
286.31,0,0,17.0,3,545.51,0
10.38,1,0,11.0,1,2029.51,0
76.81,1,0,3.0,1,,0
165.76,1,0,10.0,1,163.19,0
233.58,0,0,7.0,1,283.71,1
233.58,0,0,7.0,1,283.71,1
233.58,0,0,7.0,1,283.71,1
35.02,1,1,8.0,1,587.58,0
2.4,1,0,8.0,1,587.58,0
47.77,1,0,17.0,3,,0
30.48,1,0,21.0,3,,0
99.44,0,0,5.0,1,,0
99.44,0,0,5.0,1,,0
17.01,1,0,4.0,1,249.68,0
44.67,1,0,4.0,1,,0
89.36,0,0,11.0,1,594.96,0
153.1,0,0,17.0,3,2354.51,0
89.7,0,0,24.0,3,296.63,0
57.77,1,0,14.0,3,,0
80.11,1,0,47.0,3,2792.77,0
24.5,1,0,6.0,1,,0
148.45,0,0,39.0,3,,0
148.45,0,0,39.0,3,,0
148.45,0,0,39.0,3,,0
98.76,0,0,14.0,3,350.6,0
51.93,1,0,12.0,2,122.17,0
59.5,1,0,6.0,1,,0
48.89,1,0,30.0,3,,0
18.45,1,0,4.0,1,,0
18.45,1,0,4.0,1,,0
28.38,1,0,5.0,1,,0
920.04,0,0,14.0,3,988.38,0
30.65,1,0,8.0,1,867.27,0
73.34,0,0,15.0,3,371.99,1
95.6,0,0,10.0,1,375.74,0
40.0,1,0,12.0,2,338.41,0
10.65,1,0,8.0,1,,0
95.66,0,0,4.0,1,417.32,0
84.1,0,0,13.0,2,582.12,0
126.48,0,0,20.0,3,497.1,0
48.27,1,0,8.0,1,138.52,0
13.65,1,0,12.0,2,,0
47.11,1,0,2.0,1,,0
57.55,1,0,5.0,1,20.45,0
54.38,1,0,4.0,1,,0
17.92,1,0,14.0,3,,1
10.78,1,0,41.0,3,,0
482.71,0,0,17.0,3,290.63,0
77.16,0,0,14.0,3,664.22,0
100.18,0,0,10.0,1,659.68,0
100.18,0,0,10.0,1,659.68,0
37.61,1,0,2.0,1,129.07,0
39.69,1,0,7.0,1,734.08,0
39.69,1,0,7.0,1,734.08,0
72.61,1,0,31.0,3,,0
27.28,1,0,50.0,3,2363.93,0
72.11,0,0,19.0,3,2050.66,0
727.1,0,0,4.0,1,,0
12.9,1,0,12.0,2,,0
29.33,1,0,7.0,1,,0
11.23,1,0,5.0,1,318.51,0
148.15,0,0,7.0,1,,0
39.81,1,0,14.0,3,561.08,0
23.83,1,0,11.0,1,545.98,0
105.28,0,0,17.0,3,575.06,0
87.26,0,0,6.0,1,438.14,0
64.38,1,0,12.0,2,1634.93,0
78.78,0,0,3.0,1,,0
86.98,0,0,39.0,3,832.18,0
95.87,0,0,8.0,1,,0
158.71,0,0,10.0,1,,0
238.69,0,0,17.0,3,1251.31,0
25.39,1,0,16.0,3,2166.83,0
26.78,1,0,6.0,1,367.06,0
92.8,0,0,9.0,1,,0
58.11,1,0,28.0,3,,0
51.62,1,0,7.0,1,101.58,0
248.84,0,0,22.0,3,,0
76.78,0,0,9.0,1,,0
27.73,1,0,15.0,3,458.59,0
38.28,1,0,5.0,1,,0
193.92,0,0,23.0,3,2109.42,0
193.92,0,0,23.0,3,2109.42,0
30.02,1,0,15.0,3,1446.05,0
55.67,1,0,2.0,1,,0
11.41,1,0,9.0,1,,0
134.2,0,0,8.0,1,345.52,0
128.08,0,0,14.0,3,,0
111.96,1,0,14.0,3,475.17,0
20.42,1,0,10.0,1,,0
27.38,1,0,5.0,1,,0
10.02,1,0,8.0,1,,1
33.89,1,0,1.0,1,,0
62.14,1,0,11.0,1,,0
15.95,1,0,6.0,1,299.87,0
91.66,0,0,4.0,1,,0
31.18,1,0,7.0,1,,1
31.18,1,0,7.0,1,702.65,1
114.07,1,0,21.0,3,2148.92,0
114.07,1,0,21.0,3,2148.92,0
29.92,1,0,6.0,1,,0
65.71,1,0,9.0,1,,0
60.06,1,0,10.0,1,320.91,0
60.06,1,0,10.0,1,428.82,0
72.83,0,0,7.0,1,533.2,1
71.8,0,0,13.0,2,,0
71.8,0,0,13.0,2,,0
71.8,0,0,13.0,2,,0
121.24,0,0,18.0,3,,0
121.24,0,0,18.0,3,,0
64.78,1,0,11.0,1,668.49,0
87.64,0,0,2.0,1,135.18,0
18.19,1,0,3.0,1,,0
18.19,1,0,3.0,1,,0
18.19,1,0,3.0,1,,0
90.88,0,0,20.0,3,1603.25,0
45.35,1,0,14.0,3,516.92,0
31.57,1,0,12.0,2,3022.92,0
18.05,1,0,3.0,1,,0
18.05,1,0,3.0,1,,0
10.22,1,0,18.0,3,302.88,0
69.12,0,0,22.0,3,,0
74.4,0,0,16.0,3,201.28,0
11.46,1,0,2.0,1,,0
14.09,1,0,7.0,1,,0
19.48,1,0,33.0,3,2069.77,0
24.45,1,0,8.0,1,916.9,0
111.72,0,0,23.0,3,596.93,0
55.09,1,0,2.0,1,33.4,0
55.09,1,0,2.0,1,33.4,0
90.19,0,0,68.0,3,,0
32.3,1,0,8.0,1,78.14,0
32.3,1,0,8.0,1,78.14,0
71.01,0,0,3.0,1,,0
39.23,1,0,30.0,3,,0
82.75,1,0,6.0,1,50.84,0
27.58,1,0,4.0,1,304.4,0
37.65,1,0,86.0,3,1743.14,0
122.0,0,0,6.0,1,339.13,0
122.0,0,0,6.0,1,339.13,0
338.77,0,0,11.0,1,,0
50.25,1,0,11.0,1,741.61,0
332.2,0,0,8.0,1,224.19,0
332.2,0,0,8.0,1,224.19,0
229.79,0,0,17.0,3,,0
16.19,1,0,21.0,3,2040.09,0
123.67,0,0,4.0,1,,0
69.49,0,0,19.0,3,683.37,0
12.64,1,0,11.0,1,218.56,0
19.98,1,0,10.0,1,1157.98,0
27.23,1,0,15.0,3,,0
26.42,1,0,7.0,1,,0
171.51,1,0,6.0,1,,0
40.48,1,0,8.0,1,913.6,0
109.77,0,0,18.0,3,961.04,0
111.37,0,0,26.0,3,639.89,0
32.03,1,0,23.0,3,747.83,0
32.03,1,0,23.0,3,747.83,0
50.1,1,0,13.0,2,854.63,0
231.42,0,0,8.0,1,365.05,0
231.42,0,0,8.0,1,365.05,0
40.77,1,1,7.0,1,,0
26.14,1,0,31.0,3,,0
213.73,1,0,1.0,1,3.04,0
213.73,1,0,1.0,1,3.04,0
213.73,1,0,1.0,1,3.04,0
213.73,1,0,1.0,1,3.04,0
213.73,1,0,1.0,1,3.04,0
96.54,0,0,13.0,2,690.93,0
10.96,1,0,15.0,3,,0
28.06,1,0,40.0,3,1793.86,0
28.06,1,0,40.0,3,1793.86,0
406.43,0,0,17.0,3,1087.86,0
131.23,0,0,7.0,1,,0
131.23,0,0,7.0,1,,0
27.82,1,0,2.0,1,,0
22.2,1,0,26.0,3,,0
25.9,1,0,14.0,3,325.26,0
24.8,1,0,5.0,1,,0
88.19,0,0,4.0,1,247.04,0
46.69,1,0,8.0,1,282.1,0
12.25,1,0,6.0,1,,0
12.25,1,0,6.0,1,827.01,0
157.22,0,0,18.0,3,907.69,0
32.87,1,0,15.0,3,88.9,0
134.34,0,0,2.0,1,,0
52.09,1,0,18.0,3,,0
